"question_id","selected_option","correct","category"
843,"option 1",true,"Standards overview"
844,"option 2",true,"Research publications"
845,"option 1",true,"Standards specifications"
846,"option 3",true,"Research publications"
847,"option 4",true,"Research publications"
848,"option 4",true,"Research publications"
849,"option 3",true,"Standards specifications"
850,"option 4",true,"Research publications"
851,"option 4",false,"Research publications"
852,"option 3",true,"Research publications"
853,"option 2",false,"Research publications"
854,"option 4",false,"Research overview"
855,"option 2",false,"Standards specifications"
856,"option 1",false,"Standards specifications"
857,"option 3",false,"Research publications"
858,"option 1",true,"Research publications"
859,"option 5",true,"Research publications"
860,"option 3",true,"Research publications"
861,"option 5",true,"Research publications"
862,"option 4",false,"Standards specifications"
863,"option 3",true,"Standards specifications"
864,"option 1",true,"Research overview"
865,"option 2",false,"Research publications"
866,"option 2",true,"Research publications"
867,"option 5",false,"Research publications"
868,"option 2",true,"Research publications"
869,"option 1",false,"Research publications"
870,"option 2",true,"Research overview"
871,"option 4",true,"Research publications"
872,"option 2",false,"Standards specifications"
873,"option 3",true,"Standards overview"
874,"option 1",false,"Research publications"
875,"option 2",true,"Standards specifications"
876,"option 1",false,"Standards overview"
877,"option 3",true,"Research publications"
878,"option 5",true,"Research publications"
879,"option 5",true,"Research publications"
880,"option 5",true,"Research publications"
881,"option 2",true,"Research publications"
882,"option 3",false,"Research publications"
883,"option 4",true,"Research publications"
884,"option 2",true,"Research publications"
885,"option 1",true,"Standards specifications"
886,"option 3",true,"Standards specifications"
887,"option 4",true,"Research overview"
888,"option 3",false,"Standards overview"
889,"option 4",true,"Research overview"
890,"option 2",true,"Standards specifications"
891,"option 1",true,"Research publications"
892,"option 2",false,"Standards specifications"
893,"option 5",true,"Research overview"
894,"option 2",true,"Standards overview"
895,"option 2",true,"Research overview"
896,"option 2",true,"Research publications"
897,"option 4",true,"Standards overview"
898,"option 4",true,"Research overview"
899,"option 1",false,"Research publications"
900,"option 4",true,"Standards specifications"
901,"option 3",true,"Research publications"
902,"option 1",true,"Research publications"
903,"option 1",true,"Research overview"
904,"option 3",true,"Research publications"
905,"option 2",true,"Lexicon"
906,"option 5",false,"Standards overview"
907,"option 1",false,"Research publications"
908,"option 5",true,"Lexicon"
909,"option 3",false,"Research overview"
910,"option 2",true,"Research publications"
911,"option 3",true,"Research publications"
912,"option 4",false,"Standards specifications"
913,"option 3",false,"Standards specifications"
914,"option 5",true,"Research publications"
915,"option 4",true,"Research publications"
916,"option 2",false,"Research publications"
917,"option 2",true,"Standards specifications"
918,"option 2",true,"Research publications"
919,"option 3",false,"Research publications"
920,"option 4",true,"Standards overview"
921,"option 1",false,"Standards specifications"
922,"option 1",false,"Standards overview"
923,"option 1",false,"Standards specifications"
924,"option 3",true,"Research publications"
925,"option 3",false,"Research overview"
926,"option 1",true,"Research overview"
927,"option 1",true,"Research publications"
928,"option 5",true,"Lexicon"
929,"option 2",true,"Standards specifications"
930,"option 1",false,"Research publications"
931,"option 1",false,"Research publications"
932,"option 4",false,"Research publications"
933,"option 5",true,"Standards specifications"
934,"option 1",true,"Standards specifications"
935,"option 3",false,"Research overview"
936,"option 2",true,"Research overview"
937,"option 3",true,"Research publications"
938,"option 3",true,"Research overview"
939,"option 2",true,"Research publications"
940,"option 2",true,"Research publications"
941,"option 4",false,"Standards specifications"
942,"option 4",true,"Standards specifications"
943,"option 2",true,"Standards specifications"
944,"option 1",true,"Research overview"
945,"option 1",false,"Research overview"
946,"option 2",true,"Standards specifications"
947,"option 3",true,"Research overview"
948,"option 3",false,"Research publications"
949,"option 4",true,"Standards specifications"
950,"option 1",true,"Research publications"
951,"option 1",false,"Research publications"
952,"option 4",true,"Research publications"
953,"option 2",true,"Research publications"
954,"option 3",true,"Research publications"
955,"option 1",false,"Standards specifications"
956,"option 2",true,"Research publications"
957,"option 3",true,"Lexicon"
958,"option 3",true,"Lexicon"
959,"option 2",true,"Standards overview"
960,"option 2",true,"Research overview"
961,"option 1",true,"Research publications"
962,"option 2",true,"Standards specifications"
963,"option 4",true,"Research overview"
964,"option 1",true,"Research publications"
965,"option 2",true,"Research publications"
966,"option 2",true,"Standards specifications"
967,"option 3",true,"Research publications"
968,"option 3",true,"Research publications"
969,"option 5",false,"Standards overview"
970,"option 4",true,"Research publications"
971,"option 3",false,"Research publications"
972,"option 4",false,"Research overview"
973,"option 2",true,"Lexicon"
974,"option 4",true,"Research overview"
975,"option 4",true,"Research publications"
976,"option 4",false,"Standards specifications"
977,"option 3",true,"Research overview"
978,"option 3",true,"Research publications"
979,"option 1",true,"Standards specifications"
980,"option 2",true,"Research overview"
981,"option 2",false,"Research publications"
982,"option 4",false,"Research publications"
983,"option 4",true,"Research publications"
984,"option 3",true,"Research publications"
985,"option 2",false,"Research overview"
986,"option 5",true,"Standards specifications"
987,"option 3",true,"Research publications"
988,"option 1",true,"Standards overview"
989,"option 3",false,"Research publications"
990,"option 5",true,"Standards specifications"
991,"option 1",true,"Research overview"
992,"option 3",true,"Research overview"
993,"option 4",true,"Research publications"
994,"option 3",true,"Research publications"
995,"option 5",false,"Research publications"
996,"option 5",false,"Research publications"
997,"option 4",false,"Research overview"
998,"option 4",false,"Research publications"
999,"option 5",true,"Standards specifications"
1000,"option 2",false,"Research overview"
1001,"option 4",true,"Research overview"
1002,"option 4",false,"Research publications"
1003,"option 3",true,"Standards overview"
1004,"option 4",true,"Research publications"
1005,"option 3",false,"Standards specifications"
1006,"option 3",true,"Research overview"
1007,"option 4",true,"Research overview"
1008,"option 3",true,"Research overview"
1009,"option 1",true,"Lexicon"
1010,"option 3",true,"Research publications"
1011,"option 2",true,"Standards specifications"
1012,"option 2",true,"Lexicon"
1013,"option 3",false,"Research publications"
1014,"option 4",true,"Standards specifications"
1015,"option 2",true,"Research publications"
1016,"option 3",false,"Standards specifications"
1017,"option 4",true,"Research publications"
1018,"option 1",true,"Research publications"
1019,"option 3",true,"Standards specifications"
1020,"option 1",true,"Research overview"
1021,"option 5",true,"Research publications"
1022,"option 3",true,"Research publications"
1023,"option 3",true,"Standards overview"
1024,"option 4",true,"Research publications"
1025,"option 2",true,"Standards specifications"
1026,"option 2",true,"Research publications"
1027,"option 1",true,"Research publications"
1028,"option 1",false,"Research publications"
1029,"option 1",true,"Standards specifications"
1030,"option 3",true,"Standards specifications"
1031,"option 4",true,"Research overview"
1032,"option 1",true,"Standards overview"
1033,"option 1",true,"Research overview"
1034,"option 4",true,"Research publications"
1035,"option 2",true,"Research publications"
1036,"option 1",true,"Standards specifications"
1037,"option 1",false,"Standards specifications"
1038,"option 2",false,"Research publications"
1039,"option 2",true,"Research publications"
1040,"option 5",true,"Research overview"
1041,"option 3",true,"Research publications"
1042,"option 3",true,"Lexicon"
1043,"option 2",false,"Standards specifications"
1044,"option 4",false,"Standards specifications"
